x truemean samples switches
1 1.1915557734285787 3.2663655489705543 0
2 1.1915557734285787 0.21830565336828023 0
3 1.1915557734285787 1.0899489793696358 0
4 1.1915557734285787 -0.35095742439423394 0
5 1.1915557734285787 1.292348664783382 0
6 1.1915557734285787 1.1895816366894771 0
7 1.1915557734285787 2.2003455108487278 0
8 1.1915557734285787 2.03577851738192 0
9 1.1915557734285787 2.3496304000906045 0
10 1.1915557734285787 0.7163969898074516 0
11 1.1915557734285787 0.9469442523328813 0
12 1.1915557734285787 1.263428466416038 0
13 1.1915557734285787 0.6787454397490494 0
14 1.1915557734285787 -0.3886827592927242 0
15 1.1915557734285787 1.7032146014960112 0
16 1.1915557734285787 0.48428320419727244 0
17 1.1915557734285787 0.025458435671498414 0
18 1.1915557734285787 0.7591630369856622 0
19 1.1915557734285787 0.4825987149486436 0
20 1.1915557734285787 0.9831335438020907 0
21 1.1915557734285787 0.4455231406471942 0
22 1.1915557734285787 1.545831752501643 0
23 1.1915557734285787 0.8711855816848477 0
24 1.1915557734285787 2.5655723626236853 0
25 1.1915557734285787 1.5340584903629528 0
26 1.1915557734285787 0.5959550380715184 0
27 1.1915557734285787 1.8044936521667003 0
28 1.1915557734285787 1.8136001272819418 0
29 1.1915557734285787 0.4626356776693874 0
30 1.1915557734285787 1.8250108738590742 0
31 1.1915557734285787 1.8789857936984422 0
32 1.1915557734285787 1.0564621726841912 0
33 1.1915557734285787 1.6843781822157133 0
34 1.1915557734285787 1.3482655278658782 0
35 1.1915557734285787 2.431134211223214 0
36 1.1915557734285787 -0.018888548734632193 0
37 1.1915557734285787 0.877390211743845 0
38 1.1915557734285787 1.9254224668578828 0
39 1.1915557734285787 -0.33627056579731796 0
40 1.1915557734285787 2.46230176334156 0
41 1.1915557734285787 1.4740765535803846 0
42 1.1915557734285787 0.5775452318856252 0
43 1.1915557734285787 2.7275411785651107 0
44 1.1915557734285787 0.08916135561463356 0
45 1.1915557734285787 0.46999987584727665 0
46 1.1915557734285787 0.7073652301906396 0
47 1.1915557734285787 2.2704616555531225 0
48 1.1915557734285787 1.4004592202690678 0
49 1.1915557734285787 0.5056365156322822 0
50 1.1915557734285787 0.9311935280013324 0
51 1.1915557734285787 0.7697196939965949 0
52 1.1915557734285787 0.31335667945637213 0
53 1.1915557734285787 1.9262234439355401 0
54 1.1915557734285787 2.6593873118723366 0
55 1.1915557734285787 0.8701512341413118 0
56 1.1915557734285787 0.708849767630253 0
57 1.1915557734285787 0.6512176969722097 0
58 1.1915557734285787 1.9557226633911609 0
59 1.1915557734285787 1.552466568277673 0
60 1.1915557734285787 0.15202938612688177 0
61 1.1915557734285787 0.7902484069782277 0
62 1.1915557734285787 2.412685463584663 0
63 1.1915557734285787 0.4105053099255952 0
64 1.1915557734285787 1.739761446394988 0
65 1.1915557734285787 2.6284808283111554 0
66 1.1915557734285787 1.5162783532784792 0
67 1.1915557734285787 0.17997104066486402 0
68 1.1915557734285787 2.238575640028472 0
69 1.1915557734285787 0.3421862514012298 0
70 1.1915557734285787 1.7598515205571266 0
71 1.1915557734285787 0.04179594214386384 0
72 1.1915557734285787 1.5827476435359 0
73 1.1915557734285787 0.1977207336912954 0
74 1.1915557734285787 1.1692542209426902 0
75 1.1915557734285787 -0.016095600480505068 0
76 1.1915557734285787 1.0847989136993785 0
77 1.1915557734285787 0.9230396102199496 0
78 1.1915557734285787 0.9471074289340252 0
79 1.1915557734285787 2.3189167421441583 0
80 1.1915557734285787 2.4964221501277066 0
81 1.1915557734285787 2.870253376395113 0
82 1.1915557734285787 0.5626337371459211 0
83 1.1915557734285787 0.9925495850626913 0
84 1.1915557734285787 1.2270646485327283 0
85 1.1915557734285787 0.9322942925011692 0
86 1.1915557734285787 2.371669489825955 0
87 1.1915557734285787 3.3124033642034085 0
88 1.1915557734285787 1.9612453091318813 0
89 1.1915557734285787 1.8266179223330172 0
90 1.1915557734285787 2.88267520640818 0
91 1.1915557734285787 1.470948827206789 0
92 1.1915557734285787 -0.17274024015902212 0
93 1.1915557734285787 2.29052225633216 0
94 1.1915557734285787 1.8391960807504901 0
95 1.1915557734285787 1.2108902288726073 0
96 1.1915557734285787 2.208568789585402 0
97 1.1915557734285787 2.892513343962608 0
98 1.1915557734285787 1.4730893347370075 0
99 1.1915557734285787 0.07248537923422238 0
100 1.1915557734285787 2.489064937141493 0
101 1.1915557734285787 1.665237092437068 0
102 1.1915557734285787 2.913073443525604 0
103 1.1915557734285787 3.0059586642603486 0
104 1.1915557734285787 0.5633024663666387 0
105 1.1915557734285787 1.245620216728373 0
106 1.1915557734285787 0.45246457758653313 0
107 1.1915557734285787 0.7320962938746385 0
108 1.1915557734285787 -0.1905973949999007 0
109 1.1915557734285787 0.9698791338196685 0
110 1.1915557734285787 2.5841104237307624 0
111 1.1915557734285787 1.9810306334375107 0
112 1.1915557734285787 1.176095250832192 0
113 1.1915557734285787 1.4887974438553477 0
114 1.1915557734285787 1.591191399842919 0
115 1.1915557734285787 0.36964099652048354 0
116 1.1915557734285787 0.6711777263180069 0
117 1.1915557734285787 0.3703467078134095 0
118 1.1915557734285787 0.6828908147418206 0
119 1.1915557734285787 2.5742815305877804 0
120 1.1915557734285787 3.198331429524507 0
121 1.1915557734285787 0.7976566701745823 0
122 1.1915557734285787 1.620750410571548 0
123 1.1915557734285787 0.686390643425275 0
124 1.1915557734285787 2.517977716331578 0
125 1.1915557734285787 1.393420272032852 0
126 1.1915557734285787 1.9836869726175594 0
127 1.1915557734285787 1.1141624835917685 0
128 1.1915557734285787 2.4136492654694433 0
129 1.1915557734285787 1.1963299130943894 0
130 1.1915557734285787 0.1391623409212419 0
131 1.1915557734285787 2.319149684661887 0
132 1.1915557734285787 1.2795049018687223 0
133 1.1915557734285787 -0.07177145752183045 0
134 1.1915557734285787 1.6523522522091554 0
135 1.1915557734285787 -1.3242592018499302 0
136 1.1915557734285787 2.1910789666332913 0
137 1.1915557734285787 -1.5585077907055518 0
138 1.1915557734285787 0.9995308601054568 0
139 1.1915557734285787 2.815006770598102 0
140 1.1915557734285787 2.12404863672016 0
